id,user_id,action,resource_type,resource_id,details,ip_address,user_agent,created_at
0e442d2a-e2f0-4a34-b696-e80efe87cb19,3edc984f-b4b6-450d-8d59-3b4a25c0a5de,login,,,"{""method"": ""email""}",,,2026-06-17 12:28:01.942614+00
ad4c3181-5f6b-48fc-a750-51e61342c883,3edc984f-b4b6-450d-8d59-3b4a25c0a5de,login,,,"{""method"": ""email""}",,,2026-06-17 12:34:14.043734+00
5f6ca4c7-7e37-4054-8609-264f91284c26,3edc984f-b4b6-450d-8d59-3b4a25c0a5de,login,,,"{""method"": ""email""}",,,2026-06-17 12:35:05.958736+00
87100c3c-bf9a-463a-9769-0e4848fa26f9,3edc984f-b4b6-450d-8d59-3b4a25c0a5de,login,,,"{""method"": ""email""}",,,2026-06-17 21:22:18.411551+00
53dd1555-07cb-408f-b333-a3c85e16b027,da3fab49-76d4-422a-9873-e2bcaf2f5801,login,,,"{""method"": ""email""}",,,2026-06-18 08:58:53.043247+00
b1473e5e-a7c1-4848-bb57-227f83d63418,3edc984f-b4b6-450d-8d59-3b4a25c0a5de,login,,,"{""method"": ""email""}",,,2026-06-18 09:03:04.488093+00
eee3a4f9-d04c-4b08-a355-8a9670e620aa,da3fab49-76d4-422a-9873-e2bcaf2f5801,login,,,"{""method"": ""email""}",,,2026-06-18 09:13:15.529713+00
f122c230-f8c6-478f-b0f6-95595dbe767c,3edc984f-b4b6-450d-8d59-3b4a25c0a5de,login,,,"{""method"": ""email""}",,,2026-06-18 09:47:50.190956+00
edafb542-309d-4b05-92de-19b1172d3182,da3fab49-76d4-422a-9873-e2bcaf2f5801,login,,,"{""method"": ""email""}",,,2026-06-18 15:56:38.075762+00
4ab4c4fa-da8c-412d-b88b-a6152f67b30c,3edc984f-b4b6-450d-8d59-3b4a25c0a5de,login,,,"{""method"": ""email""}",,,2026-06-18 17:52:28.990133+00
b6d47057-0d25-44a7-a1f6-cc37357ec06c,da3fab49-76d4-422a-9873-e2bcaf2f5801,login,,,"{""method"": ""email""}",,,2026-06-18 18:05:30.558954+00
ee2ee75e-7189-453d-837e-057a6f2157c8,da3fab49-76d4-422a-9873-e2bcaf2f5801,login,,,"{""method"": ""email""}",,,2026-06-19 11:30:01.486256+00
73321481-a475-4cf7-b79d-fd2d07cb01df,3edc984f-b4b6-450d-8d59-3b4a25c0a5de,login,,,"{""method"": ""email""}",,,2026-06-19 11:30:09.50784+00
d84ca7b2-b411-4e44-840c-1ef10cd12c72,001da1d1-5af2-48ad-b6e8-28f8ba9ced9b,login,,,"{""method"": ""email""}",,,2026-06-19 11:30:17.200387+00
d3619618-922f-4fdc-b3e1-849ef3d5ad3f,3edc984f-b4b6-450d-8d59-3b4a25c0a5de,login,,,"{""method"": ""email""}",,,2026-06-22 09:15:17.652075+00
c11bb2d0-e941-4e74-811c-2ae2ec71fdc1,4ad64b45-6730-45ae-aec9-0f0ad184891e,login,,,"{""method"": ""email""}",,,2026-06-22 10:51:40.079818+00
7788384a-761e-4d76-82e3-e26d46cde9f4,c700ef3a-e47f-4bfc-9c49-8c7109105e31,login,,,"{""method"": ""email""}",,,2026-06-22 10:52:28.675727+00
3c8a2533-f170-41b4-823d-53feddeeaa99,001da1d1-5af2-48ad-b6e8-28f8ba9ced9b,login,,,"{""method"": ""email""}",,,2026-06-22 11:00:12.160712+00
effaf8d6-cef8-4090-9693-fa84c1f5bbcf,3edc984f-b4b6-450d-8d59-3b4a25c0a5de,login,,,"{""method"": ""email""}",,,2026-06-22 11:27:21.890426+00
